,long,lat,year,TimePeriod,RCP,scenario,treecanopy_percent,Ann_Herb_percent,Bare_percent,Herb_percent,Litter_percent,Shrub_percent,DrySoilDays_Summer_whole,Evap_Summer,ExtremeShortTermDryStress_Summer_whole,FrostDays_Winter,NonDrySWA_Summer_whole,PPT_Winter,PPT_Summer,T_Winter,T_Summer,Tmax_Summer,Tmin_Winter,VWC_Winter_whole,VWC_Spring_whole,VWC_Summer_whole,VWC_Fall_whole
19634,-109.976,37.609,2023,NT,8.5,sc59,21.429,0.0,46.429,10.714,7.143,21.429,0.0,5.986,36.173,88.0,0.456,8.05,14.54,-1.757,23.839,37.49,-17.05,0.124,0.134,0.101,0.114
19635,-109.976,37.609,2023,NT,8.5,sc60,21.429,0.0,46.429,10.714,7.143,21.429,0.0,2.944,36.436,81.0,0.045,3.56,5.63,1.305,23.209,37.25,-8.6,0.137,0.105,0.094,0.099
19636,-109.976,37.609,2023,NT,8.5,sc61,21.429,0.0,46.429,10.714,7.143,21.429,11.0,2.564,36.649,86.0,0.025,6.61,4.14,-1.87,24.435,37.84,-20.74,0.136,0.143,0.093,0.098
19637,-109.976,37.609,2023,NT,8.5,sc45,21.429,0.0,46.429,10.714,7.143,21.429,20.0,4.12,35.768,58.0,0.087,7.86,8.06,2.986,24.297,37.13,-11.33,0.134,0.114,0.094,0.102
19638,-109.976,37.609,2023,NT,8.5,sc44,21.429,0.0,46.429,10.714,7.143,21.429,0.0,3.251,35.206,62.0,0.992,9.38,10.02,3.049,23.169,35.77,-11.31,0.164,0.193,0.108,0.124
19639,-109.976,37.609,2023,NT,8.5,sc43,21.429,0.0,46.429,10.714,7.143,21.429,3.0,4.34,36.336,67.0,0.529,6.65,11.48,2.126,23.617,37.09,-15.56,0.183,0.147,0.101,0.126
19640,-109.976,37.609,2023,NT,8.5,sc42,21.429,0.0,46.429,10.714,7.143,21.429,0.0,5.937,35.105,69.0,0.515,4.28,13.05,3.304,22.629,36.53,-11.4,0.133,0.108,0.101,0.128
19641,-109.976,37.609,2023,NT,4.5,sc29,21.429,0.0,46.429,10.714,7.143,21.429,5.0,3.994,35.372,80.0,0.04,5.2,8.11,-0.003,22.359,37.3,-20.66,0.102,0.108,0.094,0.114
19642,-109.976,37.609,2023,NT,4.5,sc31,21.429,0.0,46.429,10.714,7.143,21.429,0.0,4.444,35.368,89.0,2.601,3.61,15.39,-1.658,22.881,37.36,-19.26,0.197,0.135,0.132,0.144
19643,-109.976,37.609,2023,NT,4.5,sc32,21.429,0.0,46.429,10.714,7.143,21.429,0.0,3.538,37.95,81.0,0.114,2.37,7.69,2.625,24.797,38.38,-8.98,0.108,0.106,0.095,0.169
19644,-109.976,37.609,2023,NT,4.5,sc33,21.429,0.0,46.429,10.714,7.143,21.429,0.0,5.175,35.176,80.0,0.245,6.48,11.14,-0.278,22.544,36.35,-12.67,0.219,0.169,0.098,0.132
19645,-109.976,37.609,2023,NT,4.5,sc34,21.429,0.0,46.429,10.714,7.143,21.429,0.0,3.62,37.052,67.0,0.012,6.37,5.39,2.074,24.952,38.23,-10.4,0.196,0.177,0.093,0.11
19646,-109.976,37.609,2023,NT,4.5,sc35,21.429,0.0,46.429,10.714,7.143,21.429,18.0,3.646,36.416,75.0,0.077,4.46,7.2,1.185,23.607,37.58,-11.83,0.126,0.103,0.095,0.17
19647,-109.976,37.609,2023,NT,4.5,sc36,21.429,0.0,46.429,10.714,7.143,21.429,0.0,4.267,34.677,70.0,0.265,11.48,9.88,1.249,23.564,35.43,-12.21,0.212,0.184,0.097,0.161
19648,-109.976,37.609,2023,NT,4.5,sc37,21.429,0.0,46.429,10.714,7.143,21.429,36.0,1.832,37.924,65.0,0.0,6.46,1.95,2.394,25.448,38.76,-10.23,0.129,0.109,0.092,0.161
19649,-109.976,37.609,2023,NT,4.5,sc38,21.429,0.0,46.429,10.714,7.143,21.429,0.0,3.515,37.771,79.0,0.285,9.69,10.06,0.171,23.872,40.15,-14.86,0.164,0.138,0.098,0.12
19650,-109.976,37.609,2023,NT,4.5,sc39,21.429,0.0,46.429,10.714,7.143,21.429,14.0,5.01,35.682,82.0,0.405,7.72,12.0,-1.981,24.166,36.55,-23.08,0.12,0.11,0.099,0.114
19651,-109.976,37.609,2023,NT,4.5,sc40,21.429,0.0,46.429,10.714,7.143,21.429,24.0,3.912,33.182,81.0,0.006,6.89,5.43,0.159,21.874,35.0,-12.03,0.129,0.12,0.094,0.098
19652,-109.976,37.609,2023,NT,4.5,sc41,21.429,0.0,46.429,10.714,7.143,21.429,0.0,3.355,36.353,76.0,0.135,6.17,5.43,0.299,23.742,39.37,-11.6,0.108,0.118,0.096,0.1
19653,-109.976,37.609,2023,NT,4.5,sc30,21.429,0.0,46.429,10.714,7.143,21.429,13.0,2.804,36.394,79.0,0.077,11.6,5.38,-1.072,23.98,37.68,-18.14,0.129,0.155,0.092,0.204
19654,-109.976,37.609,2023,NT,4.5,sc24,21.429,0.0,46.429,10.714,7.143,21.429,29.0,2.108,37.133,79.0,0.0,3.69,2.78,1.144,25.303,37.58,-10.85,0.156,0.115,0.092,0.093
19655,-109.976,37.609,2023,NT,4.5,sc25,21.429,0.0,46.429,10.714,7.143,21.429,0.0,5.6,35.744,66.0,0.831,13.54,16.18,1.566,24.281,38.01,-15.23,0.161,0.18,0.106,0.096
19656,-109.976,37.609,2023,NT,4.5,sc26,21.429,0.0,46.429,10.714,7.143,21.429,20.0,0.599,36.234,81.0,0.0,8.85,0.59,1.144,23.268,37.42,-11.0,0.117,0.131,0.091,0.095
19657,-109.976,37.609,2023,NT,4.5,sc27,21.429,0.0,46.429,10.714,7.143,21.429,29.0,3.773,35.428,73.0,0.0,5.05,5.66,2.746,22.64,36.57,-12.15,0.121,0.107,0.094,0.107
19658,-109.976,37.609,2023,NT,4.5,sc28,21.429,0.0,46.429,10.714,7.143,21.429,67.0,3.315,35.027,86.0,0.045,2.81,4.23,-0.755,23.398,36.1,-18.8,0.102,0.095,0.091,0.176
19659,-109.976,37.609,2023,NT,4.5,sc23,21.429,0.0,46.429,10.714,7.143,21.429,11.0,4.441,34.385,82.0,0.005,11.24,6.07,-0.335,22.911,35.88,-12.64,0.217,0.16,0.093,0.105
19660,-109.976,37.609,2023,NT,4.5,sc22,21.429,0.0,46.429,10.714,7.143,21.429,39.0,2.641,36.119,83.0,0.005,3.14,5.27,0.288,23.736,37.77,-14.02,0.103,0.1,0.093,0.12
19661,-109.976,37.609,2024,NT,4.5,sc41,21.429,0.0,46.429,10.714,7.143,21.429,40.0,2.917,36.911,84.0,0.015,3.92,4.66,0.696,24.632,38.01,-10.52,0.109,0.098,0.093,0.096
19662,-109.976,37.609,2024,NT,8.5,sc42,21.429,0.0,46.429,10.714,7.143,21.429,0.0,3.676,37.213,84.0,0.496,10.39,9.86,-0.591,24.175,38.86,-15.3,0.177,0.176,0.1,0.098
19663,-109.976,37.609,2024,NT,8.5,sc43,21.429,0.0,46.429,10.714,7.143,21.429,11.0,3.165,36.034,84.0,0.0,6.26,4.4,0.789,23.505,37.45,-16.61,0.18,0.161,0.092,0.16
19664,-109.976,37.609,2024,NT,8.5,sc44,21.429,0.0,46.429,10.714,7.143,21.429,5.0,3.716,36.22,83.0,0.19,6.14,8.9,0.113,25.048,36.64,-16.31,0.154,0.14,0.096,0.17
19665,-109.976,37.609,2024,NT,8.5,sc45,21.429,0.0,46.429,10.714,7.143,21.429,22.0,2.164,37.343,77.0,0.033,5.61,3.27,1.567,25.294,38.18,-13.77,0.15,0.113,0.092,0.156
19666,-109.976,37.609,2024,NT,8.5,sc46,21.429,0.0,46.429,10.714,7.143,21.429,33.0,2.194,36.588,83.0,0.0,3.28,2.49,1.451,24.232,37.25,-7.5,0.164,0.115,0.093,0.109
19667,-109.976,37.609,2024,NT,8.5,sc47,21.429,0.0,46.429,10.714,7.143,21.429,7.0,3.631,36.943,71.0,0.084,3.45,6.38,2.993,24.662,38.25,-7.85,0.133,0.118,0.095,0.11
19668,-109.976,37.609,2024,NT,8.5,sc48,21.429,0.0,46.429,10.714,7.143,21.429,21.0,1.836,35.945,84.0,0.027,2.63,2.58,0.57,23.503,37.42,-11.37,0.106,0.099,0.092,0.094
19669,-109.976,37.609,2024,NT,8.5,sc49,21.429,0.0,46.429,10.714,7.143,21.429,0.0,2.539,34.937,75.0,0.199,5.97,5.55,0.8,23.487,35.68,-15.29,0.196,0.157,0.096,0.103
19670,-109.976,37.609,2024,NT,8.5,sc50,21.429,0.0,46.429,10.714,7.143,21.429,3.0,3.011,36.176,73.0,0.006,6.14,4.97,1.934,22.968,37.88,-12.92,0.185,0.164,0.093,0.117
19671,-109.976,37.609,2024,NT,8.5,sc51,21.429,0.0,46.429,10.714,7.143,21.429,0.0,5.593,35.297,85.0,0.079,14.24,9.1,-0.956,24.171,35.73,-16.6,0.201,0.179,0.095,0.151
19672,-109.976,37.609,2024,NT,8.5,sc52,21.429,0.0,46.429,10.714,7.143,21.429,0.0,3.668,37.422,60.0,0.128,9.04,6.87,2.161,24.873,38.29,-16.73,0.165,0.187,0.095,0.157
19673,-109.976,37.609,2024,NT,8.5,sc53,21.429,0.0,46.429,10.714,7.143,21.429,1.0,2.183,36.359,79.0,0.013,2.23,2.89,1.184,23.835,37.39,-11.67,0.098,0.106,0.093,0.12
19674,-109.976,37.609,2024,NT,8.5,sc54,21.429,0.0,46.429,10.714,7.143,21.429,16.0,1.407,37.157,87.0,0.0,7.52,1.61,-1.061,26.044,37.77,-17.42,0.152,0.143,0.092,0.099
19675,-109.976,37.609,2024,NT,8.5,sc55,21.429,0.0,46.429,10.714,7.143,21.429,7.0,1.283,38.761,76.0,0.0,6.1,1.71,1.42,25.683,39.82,-22.26,0.155,0.17,0.091,0.13
19676,-109.976,37.609,2024,NT,8.5,sc56,21.429,0.0,46.429,10.714,7.143,21.429,15.0,3.144,37.941,83.0,0.049,6.04,5.26,1.332,23.498,38.93,-12.48,0.133,0.116,0.093,0.131
19677,-109.976,37.609,2024,NT,8.5,sc57,21.429,0.0,46.429,10.714,7.143,21.429,0.0,3.668,36.388,59.0,0.178,6.25,8.49,3.373,23.754,38.02,-12.16,0.132,0.147,0.096,0.114
19678,-109.976,37.609,2024,NT,8.5,sc58,21.429,0.0,46.429,10.714,7.143,21.429,12.0,2.373,41.747,63.0,0.057,7.49,4.13,2.163,26.913,46.77,-12.16,0.17,0.136,0.094,0.102
19679,-109.976,37.609,2024,NT,8.5,sc59,21.429,0.0,46.429,10.714,7.143,21.429,0.0,2.918,35.724,74.0,0.275,16.28,9.7,1.209,23.489,37.08,-10.38,0.149,0.157,0.098,0.113
19680,-109.976,37.609,2024,NT,8.5,sc60,21.429,0.0,46.429,10.714,7.143,21.429,0.0,3.825,36.569,81.0,0.11,2.0,8.15,1.55,23.861,37.06,-10.61,0.121,0.1,0.096,0.127
19681,-109.976,37.609,2024,NT,8.5,sc61,21.429,0.0,46.429,10.714,7.143,21.429,20.0,2.509,36.949,55.0,0.088,4.59,4.48,4.972,24.357,38.15,-7.56,0.142,0.107,0.092,0.119
19682,-109.976,37.609,2024,NT,4.5,sc37,21.429,0.0,46.429,10.714,7.143,21.429,0.0,3.319,38.608,69.0,0.307,2.53,10.06,2.973,25.696,40.75,-9.01,0.169,0.133,0.098,0.151
19683,-109.976,37.609,2024,NT,4.5,sc38,21.429,0.0,46.429,10.714,7.143,21.429,5.0,3.583,37.726,69.0,0.034,7.81,6.5,2.254,23.565,38.87,-10.4,0.153,0.147,0.095,0.109
19684,-109.976,37.609,2024,NT,4.5,sc39,21.429,0.0,46.429,10.714,7.143,21.429,28.0,1.838,37.569,77.0,0.117,4.82,4.04,0.999,24.746,38.28,-14.13,0.107,0.101,0.093,0.101
19685,-109.976,37.609,2024,NT,4.5,sc40,21.429,0.0,46.429,10.714,7.143,21.429,0.0,3.006,35.536,89.0,0.252,7.41,6.99,-2.826,23.861,36.67,-17.14,0.102,0.107,0.097,0.109
19686,-109.976,37.609,2024,NT,4.5,sc36,21.429,0.0,46.429,10.714,7.143,21.429,0.0,6.176,35.726,73.0,1.253,3.07,18.08,1.62,22.398,37.25,-14.59,0.209,0.165,0.112,0.129
19687,-109.976,37.609,2024,NT,4.5,sc35,21.429,0.0,46.429,10.714,7.143,21.429,0.0,2.684,35.839,75.0,0.804,3.04,9.0,2.581,23.746,36.83,-9.53,0.176,0.159,0.105,0.124
19688,-109.976,37.609,2024,NT,4.5,sc34,21.429,0.0,46.429,10.714,7.143,21.429,0.0,3.244,35.594,73.0,0.528,9.8,9.42,-0.724,23.868,36.57,-24.61,0.18,0.159,0.101,0.138
19689,-109.976,37.609,2024,NT,4.5,sc33,21.429,0.0,46.429,10.714,7.143,21.429,0.0,5.892,34.85,83.0,2.687,8.66,20.74,0.215,22.443,36.01,-15.92,0.175,0.171,0.133,0.187
19690,-109.976,37.609,2024,NT,4.5,sc22,21.429,0.0,46.429,10.714,7.143,21.429,0.0,4.168,34.641,68.0,0.282,7.83,9.25,2.475,22.7,35.16,-12.2,0.171,0.142,0.098,0.138
19691,-109.976,37.609,2024,NT,4.5,sc23,21.429,0.0,46.429,10.714,7.143,21.429,0.0,3.791,38.09,78.0,0.124,4.98,7.51,1.837,23.987,39.33,-16.75,0.124,0.12,0.095,0.125
19692,-109.976,37.609,2024,NT,4.5,sc24,21.429,0.0,46.429,10.714,7.143,21.429,21.0,4.905,35.148,68.0,0.071,5.15,9.29,3.613,23.49,35.95,-13.78,0.103,0.109,0.095,0.111
19693,-109.976,37.609,2024,NT,4.5,sc25,21.429,0.0,46.429,10.714,7.143,21.429,4.0,3.001,37.648,84.0,0.007,14.31,4.69,-0.108,25.512,38.62,-17.07,0.18,0.175,0.093,0.093
19694,-109.976,37.609,2024,NT,4.5,sc26,21.429,0.0,46.429,10.714,7.143,21.429,76.0,2.835,36.092,83.0,0.075,1.74,3.46,2.225,24.978,37.5,-7.79,0.094,0.093,0.089,0.091
19695,-109.976,37.609,2024,NT,4.5,sc27,21.429,0.0,46.429,10.714,7.143,21.429,2.0,2.049,36.179,68.0,0.01,13.39,2.62,0.869,23.928,36.92,-14.87,0.189,0.175,0.093,0.106
19696,-109.976,37.609,2024,NT,4.5,sc28,21.429,0.0,46.429,10.714,7.143,21.429,2.0,3.298,36.492,66.0,0.083,13.31,7.36,1.41,23.576,37.51,-12.01,0.22,0.159,0.094,0.11
19697,-109.976,37.609,2024,NT,4.5,sc29,21.429,0.0,46.429,10.714,7.143,21.429,8.0,2.381,35.706,74.0,0.001,11.35,3.89,1.791,23.897,36.35,-11.68,0.159,0.18,0.093,0.113
19698,-109.976,37.609,2024,NT,4.5,sc30,21.429,0.0,46.429,10.714,7.143,21.429,0.0,4.937,33.339,77.0,0.589,17.53,15.0,0.442,21.607,34.37,-11.84,0.222,0.175,0.102,0.121
19699,-109.976,37.609,2024,NT,4.5,sc31,21.429,0.0,46.429,10.714,7.143,21.429,2.0,1.338,38.465,60.0,0.008,5.2,1.62,3.589,23.457,39.49,-8.08,0.181,0.191,0.092,0.094
19700,-109.976,37.609,2024,NT,4.5,sc32,21.429,0.0,46.429,10.714,7.143,21.429,3.0,4.337,35.466,82.0,0.095,9.75,7.71,0.651,23.963,36.42,-14.85,0.221,0.163,0.094,0.122
19701,-109.976,37.627,1980,Hist,historical,sc1,10.101,5.051,30.303,7.071,24.242,10.101,41.0,1.421,35.63,79.0,0.762,15.64,2.5,0.565,22.516,36.45,-12.65,0.17,0.206,0.101,0.114
19702,-109.976,37.627,1981,Hist,historical,sc1,10.101,5.051,30.303,7.071,24.242,10.101,27.0,5.315,35.5,80.0,0.35,2.64,10.44,3.103,22.505,36.95,-10.15,0.139,0.164,0.097,0.16
19703,-109.976,37.627,1982,Hist,historical,sc1,10.101,5.051,30.303,7.071,24.242,10.101,19.0,4.144,34.19,85.0,0.794,4.41,10.95,-0.366,21.309,36.05,-17.15,0.198,0.2,0.101,0.151
19704,-109.976,37.627,1983,Hist,historical,sc1,10.101,5.051,30.303,7.071,24.242,10.101,1.0,5.636,32.81,85.0,1.055,7.86,11.63,0.056,20.401,33.75,-15.55,0.199,0.207,0.105,0.128
19705,-109.976,37.627,1984,Hist,historical,sc1,10.101,5.051,30.303,7.071,24.242,10.101,16.0,5.405,33.1,91.0,0.902,5.44,10.2,-1.488,21.042,34.45,-18.75,0.175,0.198,0.103,0.128
19706,-109.976,37.627,1985,Hist,historical,sc1,10.101,5.051,30.303,7.071,24.242,10.101,24.0,2.16,35.54,89.0,0.819,8.71,4.95,-1.467,22.611,36.85,-19.35,0.176,0.204,0.102,0.18
19707,-109.976,37.627,1986,Hist,historical,sc1,10.101,5.051,30.303,7.071,24.242,10.101,20.0,4.528,33.47,76.0,0.62,2.68,11.16,1.895,21.585,34.25,-12.55,0.221,0.2,0.1,0.178
19708,-109.976,37.627,1987,Hist,historical,sc1,10.101,5.051,30.303,7.071,24.242,10.101,9.0,4.351,32.37,86.0,0.966,6.72,12.46,-0.816,21.192,33.45,-14.85,0.22,0.201,0.104,0.145
19709,-109.976,37.627,1988,Hist,historical,sc1,10.101,5.051,30.303,7.071,24.242,10.101,24.0,4.674,33.69,86.0,0.745,5.79,9.65,-1.59,22.363,34.85,-16.15,0.201,0.205,0.101,0.119
19710,-109.976,37.627,1989,Hist,historical,sc1,10.101,5.051,30.303,7.071,24.242,10.101,32.0,3.348,35.84,86.0,0.276,5.82,7.4,-2.276,21.732,37.45,-20.15,0.126,0.155,0.096,0.096
19711,-109.976,37.627,1990,Hist,historical,sc1,10.101,5.051,30.303,7.071,24.242,10.101,69.0,3.231,35.39,85.0,0.047,3.85,5.73,-0.487,22.437,36.25,-14.45,0.097,0.118,0.093,0.143
19712,-109.976,37.627,1991,Hist,historical,sc1,10.101,5.051,30.303,7.071,24.242,10.101,26.0,4.343,32.78,87.0,0.5,5.62,7.17,-2.466,21.51,33.85,-24.95,0.177,0.198,0.099,0.127
19713,-109.976,37.627,1992,Hist,historical,sc1,10.101,5.051,30.303,7.071,24.242,10.101,17.0,4.204,32.68,88.0,1.281,6.91,6.4,-1.681,20.895,33.55,-14.55,0.174,0.202,0.107,0.12
19714,-109.976,37.627,1993,Hist,historical,sc1,10.101,5.051,30.303,7.071,24.242,10.101,32.0,2.833,32.98,86.0,0.978,14.41,6.58,-1.741,20.485,33.95,-14.25,0.164,0.205,0.103,0.132
19715,-109.976,37.627,1994,Hist,historical,sc1,10.101,5.051,30.303,7.071,24.242,10.101,49.0,2.282,35.65,86.0,0.384,3.77,2.78,-0.862,23.747,36.55,-14.95,0.155,0.169,0.095,0.124
19716,-109.976,37.627,1995,Hist,historical,sc1,10.101,5.051,30.303,7.071,24.242,10.101,22.0,4.905,34.71,70.0,1.364,7.85,7.75,1.324,21.272,36.65,-10.85,0.182,0.206,0.108,0.1
19717,-109.976,37.627,1996,Hist,historical,sc1,10.101,5.051,30.303,7.071,24.242,10.101,70.0,3.566,34.68,68.0,0.015,3.39,5.59,1.127,23.362,35.35,-12.65,0.109,0.112,0.093,0.148
19718,-109.976,37.627,1997,Hist,historical,sc1,10.101,5.051,30.303,7.071,24.242,10.101,12.0,3.925,32.71,73.0,1.179,9.42,9.55,0.343,21.211,34.65,-14.15,0.217,0.203,0.106,0.147
19719,-109.976,37.627,1998,Hist,historical,sc1,10.101,5.051,30.303,7.071,24.242,10.101,20.0,3.344,34.94,87.0,0.657,5.88,6.62,-0.408,21.626,36.45,-12.25,0.19,0.2,0.1,0.131
19720,-109.976,37.627,1999,Hist,historical,sc1,10.101,5.051,30.303,7.071,24.242,10.101,13.0,6.021,32.3,76.0,1.822,3.19,16.09,1.463,20.792,33.55,-15.55,0.192,0.192,0.113,0.119
19721,-109.976,37.627,2000,Hist,historical,sc1,10.101,5.051,30.303,7.071,24.242,10.101,48.0,3.122,35.14,71.0,0.138,6.2,5.33,0.886,23.044,36.15,-13.05,0.137,0.174,0.094,0.124
19722,-109.976,37.627,2001,Hist,historical,sc1,10.101,5.051,30.303,7.071,24.242,10.101,9.0,4.165,34.4,83.0,0.821,6.72,9.19,-0.208,22.249,35.25,-13.85,0.168,0.202,0.102,0.096
19723,-109.976,37.627,2002,Hist,historical,sc1,10.101,5.051,30.303,7.071,24.242,10.101,73.0,2.502,35.45,87.0,0.0,2.45,3.25,-1.325,23.336,36.45,-14.65,0.108,0.114,0.092,0.148
19724,-109.976,37.627,2003,Hist,historical,sc1,10.101,5.051,30.303,7.071,24.242,10.101,24.0,3.368,36.1,79.0,0.534,6.63,6.42,0.894,23.382,37.25,-12.75,0.178,0.196,0.097,0.149
19725,-109.976,37.627,2004,Hist,historical,sc1,10.101,5.051,30.303,7.071,24.242,10.101,44.0,2.21,33.43,84.0,0.709,6.97,2.83,-1.299,21.821,34.45,-15.75,0.185,0.202,0.098,0.163
19726,-109.976,37.627,2005,Hist,historical,sc1,10.101,5.051,30.303,7.071,24.242,10.101,13.0,3.986,36.55,75.0,0.94,14.29,8.84,0.883,21.383,37.55,-14.85,0.225,0.205,0.103,0.131
19727,-109.976,37.627,2006,Hist,historical,sc1,10.101,5.051,30.303,7.071,24.242,10.101,26.0,4.277,34.88,86.0,0.34,2.01,8.24,0.226,23.028,36.25,-15.55,0.152,0.18,0.097,0.183
19728,-109.976,37.627,2007,Hist,historical,sc1,10.101,5.051,30.303,7.071,24.242,10.101,19.0,3.695,35.02,83.0,0.561,3.49,8.1,-0.7,23.076,35.65,-16.75,0.214,0.198,0.099,0.124
19729,-109.976,37.627,2008,Hist,historical,sc1,10.101,5.051,30.303,7.071,24.242,10.101,19.0,3.716,33.42,83.0,0.806,15.31,7.34,-2.784,21.315,34.45,-19.15,0.18,0.198,0.102,0.103
19730,-109.976,37.627,2009,Hist,historical,sc1,10.101,5.051,30.303,7.071,24.242,10.101,54.0,2.289,34.16,78.0,0.912,6.81,2.89,-0.294,21.53,35.45,-18.25,0.142,0.161,0.096,0.103
19731,-109.976,37.627,2010,Hist,historical,sc1,10.101,5.051,30.303,7.071,24.242,10.101,13.0,4.186,34.65,89.0,1.306,13.52,11.38,-2.748,21.715,37.05,-17.65,0.117,0.183,0.107,0.122
19732,-109.976,37.627,2011,Hist,historical,sc1,10.101,5.051,30.303,7.071,24.242,10.101,26.0,4.063,34.09,80.0,0.727,6.69,6.06,-1.202,22.151,35.15,-23.35,0.159,0.189,0.101,0.121
19733,-109.976,37.627,2012,Hist,historical,sc1,10.101,5.051,30.303,7.071,24.242,10.101,44.0,2.787,34.44,90.0,0.227,5.98,7.1,-0.36,23.133,35.05,-15.35,0.16,0.167,0.095,0.115
19734,-109.976,37.627,2013,Hist,historical,sc1,10.101,5.051,30.303,7.071,24.242,10.101,44.0,2.891,35.44,85.0,0.334,8.0,9.03,-1.634,22.073,37.75,-19.95,0.15,0.169,0.096,0.205
19735,-109.976,37.627,2014,Hist,historical,sc1,10.101,5.051,30.303,7.071,24.242,10.101,19.0,3.521,33.73,75.0,0.646,4.16,7.61,0.201,21.097,35.15,-18.25,0.219,0.193,0.1,0.134
19736,-109.976,37.627,2015,Hist,historical,sc1,10.101,5.051,30.303,7.071,24.242,10.101,0.0,5.721,31.82,67.0,2.12,7.44,13.84,1.335,21.404,35.75,-15.75,0.167,0.195,0.116,0.136
19737,-109.976,37.627,2016,Hist,historical,sc1,10.101,5.051,30.303,7.071,24.242,10.101,21.0,3.71,35.26,80.0,0.677,7.2,8.0,-1.557,22.768,37.15,-17.45,0.186,0.199,0.1,0.105
19738,-109.976,37.627,2017,Hist,historical,sc1,10.101,5.051,30.303,7.071,24.242,10.101,17.0,3.174,35.29,68.0,0.361,9.97,7.12,0.618,23.273,36.75,-15.55,0.159,0.185,0.097,0.104
19739,-109.976,37.627,2018,Hist,historical,sc1,10.101,5.051,30.303,7.071,24.242,10.101,63.0,2.119,34.22,72.0,0.089,2.89,4.84,1.683,23.639,34.95,-13.35,0.108,0.108,0.093,0.146
19740,-109.976,37.627,2021,NT,8.5,sc50,10.101,5.051,30.303,7.071,24.242,10.101,0.0,5.843,30.157,84.0,2.316,13.35,15.35,-2.819,20.638,31.5,-21.93,0.219,0.211,0.118,0.141
19741,-109.976,37.627,2021,NT,8.5,sc49,10.101,5.051,30.303,7.071,24.242,10.101,28.0,3.002,35.045,79.0,0.554,14.16,5.11,-0.305,22.533,36.85,-25.1,0.225,0.198,0.097,0.101
19742,-109.976,37.627,2021,NT,8.5,sc48,10.101,5.051,30.303,7.071,24.242,10.101,3.0,3.6,34.125,72.0,1.25,19.01,9.41,-0.189,21.906,35.28,-13.29,0.225,0.206,0.107,0.124
19743,-109.976,37.627,2021,NT,8.5,sc47,10.101,5.051,30.303,7.071,24.242,10.101,19.0,3.016,33.537,82.0,0.643,15.48,5.37,-1.672,23.445,35.14,-24.37,0.146,0.196,0.1,0.133
19744,-109.976,37.627,2021,NT,8.5,sc46,10.101,5.051,30.303,7.071,24.242,10.101,47.0,1.635,34.045,84.0,0.524,7.79,4.47,1.188,21.98,34.91,-12.12,0.17,0.193,0.096,0.121
19745,-109.976,37.627,2021,NT,8.5,sc45,10.101,5.051,30.303,7.071,24.242,10.101,37.0,2.933,35.551,88.0,0.799,12.01,8.33,-0.45,23.562,36.9,-15.6,0.151,0.194,0.099,0.169
19746,-109.976,37.627,2021,NT,8.5,sc44,10.101,5.051,30.303,7.071,24.242,10.101,16.0,4.086,35.094,69.0,1.521,12.63,14.17,2.483,22.833,36.41,-11.53,0.222,0.201,0.109,0.165
19747,-109.976,37.627,2021,NT,8.5,sc43,10.101,5.051,30.303,7.071,24.242,10.101,47.0,1.881,35.718,84.0,1.227,13.38,2.02,-0.982,22.052,36.35,-19.49,0.211,0.201,0.101,0.118
19748,-109.976,37.627,2021,NT,8.5,sc42,10.101,5.051,30.303,7.071,24.242,10.101,7.0,2.986,34.111,88.0,1.22,9.63,5.33,-0.272,22.241,35.41,-18.49,0.195,0.213,0.106,0.116
19749,-109.976,37.627,2021,NT,4.5,sc41,10.101,5.051,30.303,7.071,24.242,10.101,0.0,5.451,34.131,84.0,1.188,10.67,12.6,-0.598,22.265,35.7,-16.37,0.216,0.206,0.106,0.137
19750,-109.976,37.627,2021,NT,4.5,sc40,10.101,5.051,30.303,7.071,24.242,10.101,13.0,4.769,32.785,87.0,0.951,5.16,12.32,-2.382,21.561,33.88,-17.55,0.199,0.199,0.104,0.154
19751,-109.976,37.627,2021,NT,4.5,sc39,10.101,5.051,30.303,7.071,24.242,10.101,50.0,0.675,35.799,82.0,0.841,9.71,0.71,0.155,22.607,36.55,-10.35,0.223,0.203,0.098,0.117
19752,-109.976,37.627,2021,NT,4.5,sc38,10.101,5.051,30.303,7.071,24.242,10.101,16.0,5.12,37.77,74.0,2.068,8.8,17.45,0.648,22.351,38.85,-12.61,0.211,0.207,0.115,0.196
19753,-109.976,37.627,2021,NT,4.5,sc37,10.101,5.051,30.303,7.071,24.242,10.101,0.0,4.688,33.84,75.0,0.595,10.05,9.49,0.571,20.655,35.82,-13.96,0.224,0.202,0.1,0.131
19754,-109.976,37.627,2021,NT,4.5,sc36,10.101,5.051,30.303,7.071,24.242,10.101,25.0,5.166,33.473,83.0,0.102,5.15,9.78,-0.802,22.028,34.58,-15.55,0.144,0.156,0.095,0.11
19755,-109.976,37.627,2021,NT,4.5,sc35,10.101,5.051,30.303,7.071,24.242,10.101,11.0,5.421,34.012,68.0,0.684,5.41,12.34,0.196,21.712,34.64,-21.34,0.222,0.202,0.101,0.194
19756,-109.976,37.627,2021,NT,4.5,sc34,10.101,5.051,30.303,7.071,24.242,10.101,31.0,2.868,33.736,89.0,0.806,1.25,4.94,0.586,22.799,34.98,-14.39,0.194,0.197,0.102,0.154
